name,k,draft_class,pick,rookie_season,debut_lag,g,mpg,y_pts,y_reb,y_ast,y_stl,y_blk,y_tov,y_fg3m,y_fgm,y_fga,y_ftm,y_fta
Ziaire Williams,ziaire williams,2021,10.0,2022,0,62,21.677419354838708,8.080645161290322,2.0806451612903225,1.0483870967741935,0.5645161290322581,0.1935483870967742,0.6612903225806451,1.2258064516129032,3.0806451612903225,6.838709677419355,0.6935483870967742,0.8870967741935484
Johnny Davis,johnny davis,2022,10.0,2023,0,28,15.107142857142858,5.821428571428571,2.3214285714285716,1.0,0.35714285714285715,0.2857142857142857,0.6071428571428571,0.6071428571428571,2.357142857142857,6.107142857142857,0.5,0.9642857142857143
Cason Wallace,cason wallace,2023,10.0,2024,0,82,20.670731707317074,6.841463414634147,2.2804878048780486,1.4634146341463414,0.926829268292683,0.45121951219512196,0.5487804878048781,1.1951219512195121,2.6463414634146343,5.390243902439025,0.35365853658536583,0.45121951219512196
Cody Williams,cody williams,2024,10.0,2025,0,50,21.12,4.6,2.26,1.18,0.46,0.32,0.88,0.7,1.66,5.14,0.58,0.8
Khaman Maluach,khaman maluach,2025,10.0,2026,0,46,8.91304347826087,3.0217391304347827,2.891304347826087,0.13043478260869565,0.10869565217391304,0.717391304347826,0.5434782608695652,0.10869565217391304,1.2173913043478262,2.282608695652174,0.4782608695652174,0.6739130434782609
Cole Aldrich,cole aldrich,2010,11.0,2011,0,18,7.777777777777778,1.0,1.9444444444444444,0.2222222222222222,0.2777777777777778,0.3888888888888889,0.4444444444444444,0.0,0.4444444444444444,0.8333333333333334,0.1111111111111111,0.2222222222222222
Klay Thompson,klay thompson,2011,11.0,2012,0,66,24.424242424242426,12.515151515151516,2.4393939393939394,2.015151515151515,0.7424242424242424,0.30303030303030304,1.5606060606060606,1.6818181818181819,4.818181818181818,10.878787878787879,1.196969696969697,1.378787878787879
Doug McDermott,doug mcdermott,2014,11.0,2015,0,35,9.114285714285714,3.1142857142857143,1.2285714285714286,0.17142857142857143,0.11428571428571428,0.02857142857142857,0.4857142857142857,0.37142857142857144,1.2285714285714286,3.057142857142857,0.2857142857142857,0.42857142857142855
Meyers Leonard,meyers leonard,2012,11.0,2013,0,68,17.676470588235293,5.544117647058823,3.75,0.4852941176470588,0.16176470588235295,0.5588235294117647,0.7205882352941176,0.04411764705882353,2.2205882352941178,4.073529411764706,1.0588235294117647,1.3088235294117647
Michael Carter-Williams,michael carter-williams,2013,11.0,2014,0,70,34.5,16.67142857142857,6.242857142857143,6.3,1.8571428571428572,0.6142857142857143,3.5285714285714285,0.7857142857142857,6.1,15.057142857142857,3.6857142857142855,5.242857142857143
Domantas Sabonis,domantas sabonis,2016,11.0,2017,0,81,20.135802469135804,5.91358024691358,3.5555555555555554,1.0123456790123457,0.48148148148148145,0.3950617283950617,1.0246913580246915,0.6296296296296297,2.3703703703703702,5.938271604938271,0.5432098765432098,0.8271604938271605
Myles Turner,myles turner,2015,11.0,2016,0,60,22.8,10.316666666666666,5.533333333333333,0.6833333333333333,0.4166666666666667,1.4333333333333333,1.1166666666666667,0.05,4.4,8.833333333333334,1.4666666666666666,2.0166666666666666
Cameron Johnson,cameron johnson,2019,11.0,2020,0,57,21.964912280701753,8.842105263157896,3.280701754385965,1.2105263157894737,0.631578947368421,0.3508771929824561,0.5614035087719298,1.8596491228070176,3.087719298245614,7.105263157894737,0.8070175438596491,1.0
Malik Monk,malik monk,2017,11.0,2018,0,63,13.53968253968254,6.682539682539683,1.0476190476190477,1.4444444444444444,0.31746031746031744,0.14285714285714285,0.7777777777777778,1.3174603174603174,2.4285714285714284,6.746031746031746,0.5079365079365079,0.6031746031746031
Shai Gilgeous-Alexander,shai gilgeous-alexander,2018,11.0,2019,0,82,26.524390243902438,10.841463414634147,2.8292682926829267,3.292682926829268,1.170731707317073,0.5487804878048781,1.7195121951219512,0.6219512195121951,4.158536585365853,8.731707317073171,1.9024390243902438,2.3780487804878048
Devin Vassell,devin vassell,2020,11.0,2021,0,60,17.55,5.633333333333334,2.8833333333333333,0.9333333333333333,0.7166666666666667,0.3,0.36666666666666664,0.85,2.033333333333333,5.016666666666667,0.7166666666666667,0.85
James Bouknight,james bouknight,2021,11.0,2022,0,30,10.133333333333333,4.733333333333333,1.7333333333333334,0.8666666666666667,0.23333333333333334,0.03333333333333333,0.5,0.5666666666666667,1.6333333333333333,4.7,0.9,1.0333333333333334
Cedric Coward,cedric coward,2025,11.0,2026,0,62,25.838709677419356,13.596774193548388,5.870967741935484,2.7580645161290325,0.6451612903225806,0.43548387096774194,1.6935483870967742,1.5,4.919354838709677,10.451612903225806,2.2580645161290325,2.6774193548387095
Jett Howard,jett howard,2023,11.0,2024,0,18,3.5555555555555554,1.6111111111111112,0.3888888888888889,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.16666666666666666,0.3888888888888889,0.5555555555555556,1.6666666666666667,0.1111111111111111,0.2222222222222222
Xavier Henry,xavier henry,2010,12.0,2011,0,37,14.216216216216216,4.45945945945946,1.0,0.4864864864864865,0.2972972972972973,0.08108108108108109,0.35135135135135137,0.05405405405405406,1.7567567567567568,4.324324324324325,0.8918918918918919,1.4054054054054055
Alec Burks,alec burks,2011,12.0,2012,0,59,15.932203389830509,7.203389830508475,2.23728813559322,0.9322033898305084,0.4576271186440678,0.0847457627118644,0.864406779661017,0.2542372881355932,2.593220338983051,6.0508474576271185,1.7627118644067796,2.4237288135593222
Jeremy Lamb,jeremy lamb,2012,12.0,2013,0,23,6.391304347826087,3.0869565217391304,0.782608695652174,0.21739130434782608,0.08695652173913043,0.08695652173913043,0.2608695652173913,0.391304347826087,1.0434782608695652,2.9565217391304346,0.6086956521739131,0.6086956521739131
Taurean Prince,taurean prince,2016,12.0,2017,0,58,16.862068965517242,5.741379310344827,2.706896551724138,0.9482758620689655,0.7413793103448276,0.46551724137931033,1.0517241379310345,0.5689655172413793,1.9482758620689655,4.879310344827586,1.2758620689655173,1.6206896551724137
Steven Adams,steven adams,2013,12.0,2014,0,81,14.814814814814815,3.271604938271605,4.098765432098766,0.5308641975308642,0.49382716049382713,0.7037037037037037,0.8765432098765432,0.0,1.1481481481481481,2.2839506172839505,0.9753086419753086,1.6790123456790123
Trey Lyles,trey lyles,2015,12.0,2016,0,80,17.2875,6.1,3.7375,0.7375,0.325,0.225,0.8125,0.6125,2.3875,5.45,0.7125,1.025
Luke Kennard,luke kennard,2017,12.0,2018,0,73,20.123287671232877,7.6438356164383565,2.410958904109589,1.6986301369863013,0.6027397260273972,0.1780821917808219,0.9452054794520548,1.1095890410958904,2.8219178082191783,6.36986301369863,0.8904109589041096,1.0410958904109588
Miles Bridges,miles bridges,2018,12.0,2019,0,80,21.2125,7.4625,4.0375,1.1875,0.6875,0.6125,0.625,0.8125,2.9625,6.3875,0.725,0.9625
PJ Washington,pj washington,2019,12.0,2020,0,58,30.344827586206897,12.241379310344827,5.448275862068965,2.1206896551724137,0.8793103448275862,0.7586206896551724,1.603448275862069,1.4827586206896552,4.620689655172414,10.155172413793103,1.5172413793103448,2.3448275862068964
Tyrese Haliburton,tyrese haliburton,2020,12.0,2021,0,57,30.105263157894736,13.0,3.017543859649123,5.315789473684211,1.3333333333333333,0.49122807017543857,1.6140350877192982,2.1052631578947367,5.035087719298246,10.68421052631579,0.8245614035087719,0.9473684210526315
Jalen Williams,jalen williams,2022,12.0,2023,0,75,30.373333333333335,14.08,4.493333333333333,3.3066666666666666,1.3733333333333333,0.4666666666666667,1.64,0.9733333333333334,5.52,10.586666666666666,2.066666666666667,2.546666666666667
Joshua Primo,joshua primo,2021,12.0,2022,0,50,19.3,5.76,2.26,1.62,0.4,0.46,1.14,0.84,2.02,5.4,0.88,1.18
Dereck Lively II,dereck lively,2023,12.0,2024,0,55,23.527272727272727,8.781818181818181,6.872727272727273,1.0909090909090908,0.6545454545454545,1.4,0.9090909090909091,0.0,4.0181818181818185,5.381818181818182,0.7454545454545455,1.4727272727272727
Markieff Morris,markieff morris,2011,13.0,2012,0,63,19.50793650793651,7.412698412698413,4.428571428571429,1.0317460317460319,0.6507936507936508,0.6666666666666666,1.1111111111111112,0.6825396825396826,2.761904761904762,6.920634920634921,1.2063492063492063,1.6825396825396826
Ed Davis,ed davis,2010,13.0,2011,0,65,24.661538461538463,7.707692307692308,7.107692307692307,0.6153846153846154,0.6,1.0307692307692307,0.7384615384615385,0.0,3.3076923076923075,5.7384615384615385,1.0923076923076922,1.9692307692307693
Kelly Olynyk,kelly olynyk,2013,13.0,2014,0,70,19.942857142857143,8.67142857142857,5.214285714285714,1.5571428571428572,0.5,0.38571428571428573,1.5142857142857142,0.5714285714285714,3.342857142857143,7.171428571428572,1.4142857142857144,1.7428571428571429
Kendall Marshall,kendall marshall,2012,13.0,2013,0,48,14.6875,2.9791666666666665,0.875,2.9791666666666665,0.4583333333333333,0.08333333333333333,1.1875,0.4791666666666667,1.1666666666666667,3.1458333333333335,0.16666666666666666,0.2916666666666667
Zach LaVine,zach lavine,2014,13.0,2015,0,77,24.753246753246753,10.103896103896103,2.779220779220779,3.5844155844155843,0.7012987012987013,0.12987012987012986,2.5064935064935066,0.7402597402597403,3.7142857142857144,8.792207792207792,1.9350649350649352,2.2987012987012987
Devin Booker,devin booker,2015,13.0,2016,0,76,27.763157894736842,13.789473684210526,2.460526315789474,2.6315789473684212,0.5789473684210527,0.2631578947368421,2.1052631578947367,1.3026315789473684,4.828947368421052,11.407894736842104,2.8289473684210527,3.3684210526315788
Donovan Mitchell,donovan mitchell,2017,13.0,2018,0,79,33.40506329113924,20.455696202531644,3.7468354430379747,3.6835443037974684,1.4936708860759493,0.34177215189873417,2.721518987341772,2.367088607594937,7.531645569620253,17.240506329113924,3.0253164556962027,3.759493670886076
Jerome Robinson,jerome robinson,2018,13.0,2019,0,32,10.0,3.5,1.28125,0.59375,0.34375,0.09375,0.40625,0.5625,1.375,3.4375,0.1875,0.28125
Tyler Herro,tyler herro,2019,13.0,2020,0,55,27.345454545454544,13.50909090909091,4.072727272727272,2.2,0.6181818181818182,0.16363636363636364,1.5818181818181818,2.109090909090909,4.909090909090909,11.472727272727273,1.5818181818181818,1.8181818181818181
Kira Lewis Jr.,kira lewis,2020,13.0,2021,0,33,15.818181818181818,6.696969696969697,1.2121212121212122,2.272727272727273,0.6666666666666666,0.18181818181818182,0.5151515151515151,0.7878787878787878,2.6363636363636362,6.242424242424242,0.6363636363636364,0.8484848484848485
Chris Duarte,chris duarte,2021,13.0,2022,0,55,28.036363636363635,13.090909090909092,4.109090909090909,2.0727272727272728,1.018181818181818,0.18181818181818182,1.6363636363636365,1.709090909090909,4.872727272727273,11.290909090909091,1.6363636363636365,2.036363636363636
Jalen Duren,jalen duren,2022,13.0,2023,0,67,24.970149253731343,9.134328358208956,8.880597014925373,1.1194029850746268,0.6567164179104478,0.8805970149253731,1.373134328358209,0.0,3.8507462686567164,5.940298507462686,1.4328358208955223,2.343283582089552
Devin Carter,devin carter,2024,13.0,2025,0,36,11.027777777777779,3.8333333333333335,2.111111111111111,1.1388888888888888,0.5833333333333334,0.1111111111111111,0.5,0.5,1.3055555555555556,3.5277777777777777,0.7222222222222222,1.2222222222222223
Gradey Dick,gradey dick,2023,13.0,2024,0,60,21.183333333333334,8.5,2.2,1.1333333333333333,0.5666666666666667,0.03333333333333333,0.8333333333333334,1.4666666666666666,3.15,7.416666666666667,0.7333333333333333,0.85
Derik Queen,derik queen,2025,13.0,2026,0,81,25.037037037037038,11.703703703703704,7.061728395061729,3.6790123456790123,1.037037037037037,0.9135802469135802,2.345679012345679,0.2839506172839506,4.37037037037037,9.234567901234568,2.6790123456790123,3.3703703703703702
Patrick Patterson,patrick patterson,2010,14.0,2011,0,51,16.901960784313726,6.392156862745098,3.8823529411764706,0.803921568627451,0.3333333333333333,0.7058823529411765,0.6078431372549019,0.0,2.9019607843137254,5.215686274509804,0.5882352941176471,0.8235294117647058
Marcus Morris,marcus morris,2011,14.0,2012,0,17,7.352941176470588,2.3529411764705883,0.9411764705882353,0.17647058823529413,0.11764705882352941,0.11764705882352941,0.23529411764705882,0.11764705882352941,0.9411764705882353,3.176470588235294,0.35294117647058826,0.47058823529411764
John Henson,john henson,2012,14.0,2013,0,61,13.131147540983607,6.049180327868853,4.770491803278689,0.4918032786885246,0.3114754098360656,0.6721311475409836,0.7540983606557377,0.0,2.5737704918032787,5.344262295081967,0.9016393442622951,1.7049180327868851
Shabazz Muhammad,shabazz muhammad,2013,14.0,2014,0,37,7.837837837837838,3.864864864864865,1.4324324324324325,0.16216216216216217,0.21621621621621623,0.02702702702702703,0.43243243243243246,0.08108108108108109,1.5405405405405406,3.3513513513513513,0.7027027027027027,1.0810810810810811
T.J. Warren,tj warren,2014,14.0,2015,0,40,15.4,6.125,2.125,0.625,0.45,0.225,0.675,0.125,2.825,5.35,0.35,0.475
Denzel Valentine,denzel valentine,2016,14.0,2017,0,56,17.410714285714285,5.196428571428571,2.6964285714285716,1.125,0.5357142857142857,0.125,0.875,1.3035714285714286,1.8214285714285714,5.142857142857143,0.25,0.32142857142857145
Cameron Payne,cameron payne,2015,14.0,2016,0,56,12.535714285714286,5.053571428571429,1.5178571428571428,1.9285714285714286,0.6428571428571429,0.10714285714285714,0.7857142857142857,0.6428571428571429,2.0357142857142856,4.946428571428571,0.3392857142857143,0.42857142857142855
Michael Porter Jr.,michael porter,2018,14.0,2020,1,55,16.4,9.309090909090909,4.709090909090909,0.8363636363636363,0.4909090909090909,0.45454545454545453,0.8909090909090909,1.1272727272727272,3.5454545454545454,6.963636363636364,1.0909090909090908,1.309090909090909
Romeo Langford,romeo langford,2019,14.0,2020,0,31,11.903225806451612,2.5483870967741935,1.3225806451612903,0.41935483870967744,0.25806451612903225,0.25806451612903225,0.3548387096774194,0.16129032258064516,0.9032258064516129,2.5806451612903225,0.5806451612903226,0.8064516129032258
Ochai Agbaji,ochai agbaji,2022,14.0,2023,0,58,20.844827586206897,8.051724137931034,2.086206896551724,1.1551724137931034,0.27586206896551724,0.25862068965517243,0.7068965517241379,1.396551724137931,2.8448275862068964,6.655172413793103,0.9655172413793104,1.1896551724137931
Aaron Nesmith,aaron nesmith,2020,14.0,2021,0,44,14.727272727272727,4.863636363636363,2.727272727272727,0.4772727272727273,0.3409090909090909,0.20454545454545456,0.5227272727272727,0.9090909090909091,1.75,3.977272727272727,0.45454545454545453,0.5909090909090909
Moses Moody,moses moody,2021,14.0,2022,0,52,11.711538461538462,4.384615384615385,1.5384615384615385,0.4423076923076923,0.1346153846153846,0.19230769230769232,0.25,0.7692307692307693,1.5384615384615385,3.519230769230769,0.5384615384615384,0.6923076923076923
Jordan Hawkins,jordan hawkins,2023,14.0,2024,0,66,17.560606060606062,7.9393939393939394,2.242424242424242,1.0606060606060606,0.2878787878787879,0.10606060606060606,0.6060606060606061,1.6515151515151516,2.6363636363636362,6.909090909090909,1.0151515151515151,1.2121212121212122
Carlton Carrington,carlton carrington,2024,14.0,2025,0,82,29.951219512195124,9.841463414634147,4.158536585365853,4.439024390243903,0.6585365853658537,0.25609756097560976,1.7195121951219512,1.6829268292682926,3.658536585365854,9.121951219512194,0.8414634146341463,1.0365853658536586
Carter Bryant,carter bryant,2025,14.0,2026,0,71,11.507042253521126,4.197183098591549,2.507042253521127,0.6619718309859155,0.22535211267605634,0.323943661971831,0.4647887323943662,0.7323943661971831,1.5211267605633803,3.732394366197183,0.4225352112676056,0.5915492957746479
Larry Sanders,larry sanders,2010,15.0,2011,0,60,14.516666666666667,4.333333333333333,2.966666666666667,0.26666666666666666,0.36666666666666664,1.2,0.6333333333333333,0.0,1.9333333333333333,4.466666666666667,0.4666666666666667,0.8333333333333334
Kawhi Leonard,kawhi leonard,2011,15.0,2012,0,64,24.03125,7.921875,5.109375,1.09375,1.328125,0.375,0.6875,0.640625,3.109375,6.3125,1.0625,1.375
Adreian Payne,adreian payne,2014,15.0,2015,0,32,23.15625,6.65625,5.0625,0.9375,0.59375,0.28125,1.375,0.03125,2.84375,6.875,0.9375,1.4375
Kelly Oubre,kelly oubre,2015,15.0,2016,0,62,10.838709677419354,3.806451612903226,2.1451612903225805,0.20967741935483872,0.3548387096774194,0.11290322580645161,0.5483870967741935,0.4032258064516129,1.4516129032258065,3.403225806451613,0.5,0.7903225806451613
Corey Kispert,corey kispert,2021,15.0,2022,0,77,23.428571428571427,8.233766233766234,2.7142857142857144,1.103896103896104,0.45454545454545453,0.2857142857142857,0.6493506493506493,1.4545454545454546,3.038961038961039,6.675324675324675,0.7012987012987013,0.8051948051948052
Troy Brown,troy brown,2018,15.0,2019,0,51,14.27450980392157,4.862745098039215,2.843137254901961,1.5490196078431373,0.4117647058823529,0.09803921568627451,0.5882352941176471,0.43137254901960786,1.9019607843137254,4.588235294117647,0.6274509803921569,0.9215686274509803
Cole Anthony,cole anthony,2020,15.0,2021,0,45,27.2,12.911111111111111,4.8,4.088888888888889,0.6444444444444445,0.4,2.3333333333333335,1.2444444444444445,4.622222222222222,11.822222222222223,2.422222222222222,2.8666666666666667
Mark Williams,mark williams,2022,15.0,2023,0,43,19.27906976744186,9.0,7.069767441860465,0.4186046511627907,0.6511627906976745,1.0465116279069768,0.9302325581395349,0.0,3.7209302325581395,5.837209302325581,1.558139534883721,2.255813953488372
Kobe Bufkin,kobe bufkin,2023,15.0,2024,0,17,11.647058823529411,4.764705882352941,1.9411764705882353,1.588235294117647,0.4117647058823529,0.29411764705882354,0.5882352941176471,0.5294117647058824,2.0,5.411764705882353,0.23529411764705882,0.47058823529411764
Kel'el Ware,kelel ware,2024,15.0,2025,0,64,22.203125,9.296875,7.390625,0.9375,0.609375,1.109375,0.890625,0.546875,4.015625,7.25,0.71875,1.046875
Nikola Vucevic,nikola vucevic,2011,16.0,2012,0,51,15.941176470588236,5.549019607843137,4.823529411764706,0.6078431372549019,0.39215686274509803,0.6666666666666666,0.6470588235294118,0.058823529411764705,2.5686274509803924,5.705882352941177,0.35294117647058826,0.6666666666666666
Luke Babbitt,luke babbitt,2010,16.0,2011,0,22,6.2727272727272725,1.6363636363636365,1.3636363636363635,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.36363636363636365,0.13636363636363635,0.6818181818181818,2.5,0.13636363636363635,0.4090909090909091
Royce White,royce white,2012,16.0,2014,1,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0
Terry Rozier,terry rozier,2015,16.0,2016,0,38,8.131578947368421,1.894736842105263,1.6578947368421053,0.9736842105263158,0.15789473684210525,0.02631578947368421,0.5,0.15789473684210525,0.7631578947368421,2.789473684210526,0.21052631578947367,0.2631578947368421
Justin Patton,justin patton,2017,16.0,2018,0,1,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
Chuma Okeke,chuma okeke,2019,16.0,2021,1,43,25.023255813953487,7.813953488372093,4.0,2.255813953488372,1.0930232558139534,0.4418604651162791,0.8837209302325582,1.1162790697674418,3.0232558139534884,7.023255813953488,0.6511627906976745,0.8837209302325582
Zhaire Smith,zhaire smith,2018,16.0,2019,0,6,18.666666666666668,6.666666666666667,2.1666666666666665,1.6666666666666667,0.3333333333333333,0.3333333333333333,1.0,1.0,2.3333333333333335,5.666666666666667,1.0,1.3333333333333333
Isaiah Stewart,isaiah stewart,2020,16.0,2021,0,67,21.26865671641791,7.731343283582089,6.656716417910448,0.835820895522388,0.582089552238806,1.2537313432835822,1.0,0.26865671641791045,3.2686567164179103,5.91044776119403,0.9253731343283582,1.3134328358208955
AJ Griffin,aj griffin,2022,16.0,2023,0,72,19.40277777777778,8.875,2.125,1.0138888888888888,0.5833333333333334,0.16666666666666666,0.5833333333333334,1.4027777777777777,3.4444444444444446,7.402777777777778,0.5833333333333334,0.6527777777777778
Keyonte George,keyonte george,2023,16.0,2024,0,75,27.0,12.986666666666666,2.8133333333333335,4.426666666666667,0.48,0.09333333333333334,2.506666666666667,1.96,4.253333333333333,10.866666666666667,2.52,2.973333333333333
Jared McCain,jared mccain,2024,16.0,2025,0,23,25.82608695652174,15.304347826086957,2.4347826086956523,2.608695652173913,0.6521739130434783,0.0,1.608695652173913,2.217391304347826,5.478260869565218,11.91304347826087,2.130434782608696,2.4347826086956523
Tyler Zeller,tyler zeller,2012,17.0,2013,0,76,26.18421052631579,7.815789473684211,5.723684210526316,1.1973684210526316,0.4605263157894737,0.9078947368421053,1.236842105263158,0.0,3.1447368421052633,7.2368421052631575,1.5263157894736843,2.013157894736842
Iman Shumpert,iman shumpert,2011,17.0,2012,0,59,28.89830508474576,9.542372881355933,3.152542372881356,2.7796610169491527,1.7118644067796611,0.13559322033898305,1.88135593220339,0.8135593220338984,3.6271186440677967,9.05084745762712,1.4745762711864407,1.847457627118644
James Young,james young,2014,17.0,2015,0,31,10.774193548387096,3.3870967741935485,1.3548387096774193,0.41935483870967744,0.25806451612903225,0.06451612903225806,0.16129032258064516,0.5483870967741935,1.1612903225806452,3.2903225806451615,0.5161290322580645,0.9354838709677419
D.J. Wilson,dj wilson,2017,17.0,2018,0,21,3.4285714285714284,1.0,0.47619047619047616,0.14285714285714285,0.14285714285714285,0.047619047619047616,0.19047619047619047,0.09523809523809523,0.42857142857142855,0.7619047619047619,0.047619047619047616,0.09523809523809523
Wade Baldwin IV,wade baldwin,2016,17.0,2017,0,33,12.333333333333334,3.212121212121212,1.393939393939394,1.8484848484848484,0.5454545454545454,0.21212121212121213,1.1818181818181819,0.09090909090909091,1.0909090909090908,3.484848484848485,0.9393939393939394,1.121212121212121
Rashad Vaughn,rashad vaughn,2015,17.0,2016,0,70,14.285714285714286,3.1,1.2571428571428571,0.5571428571428572,0.4142857142857143,0.22857142857142856,0.4,0.6142857142857143,1.1571428571428573,3.8,0.17142857142857143,0.21428571428571427
Donte DiVincenzo,donte divincenzo,2018,17.0,2019,0,27,15.296296296296296,4.851851851851852,2.4074074074074074,1.1481481481481481,0.48148148148148145,0.2222222222222222,0.7037037037037037,0.8148148148148148,1.8518518518518519,4.592592592592593,0.3333333333333333,0.4444444444444444
Nickeil Alexander-Walker,nickeil alexander-walker,2019,17.0,2020,0,47,12.553191489361701,5.680851063829787,1.7872340425531914,1.8936170212765957,0.3617021276595745,0.1702127659574468,1.148936170212766,0.9787234042553191,2.0851063829787235,5.659574468085107,0.5319148936170213,0.7872340425531915
Trey Murphy III,trey murphy,2021,17.0,2022,0,62,13.96774193548387,5.387096774193548,2.370967741935484,0.6129032258064516,0.3709677419354839,0.11290322580645161,0.25806451612903225,1.1451612903225807,1.7580645161290323,4.467741935483871,0.7258064516129032,0.8225806451612904
Tari Eason,tari eason,2022,17.0,2023,0,82,21.5609756097561,9.268292682926829,6.048780487804878,1.0731707317073171,1.170731707317073,0.573170731707317,1.2317073170731707,0.7195121951219512,3.6097560975609757,8.048780487804878,1.329268292682927,1.7682926829268293
Dalton Knecht,dalton knecht,2024,17.0,2025,0,78,19.128205128205128,9.051282051282051,2.769230769230769,0.8461538461538461,0.3076923076923077,0.10256410256410256,0.47435897435897434,1.641025641025641,3.2948717948717947,7.141025641025641,0.8205128205128205,1.0769230769230769
Jalen Hood-Schifino,jalen hood-schifino,2023,17.0,2024,0,22,5.0,1.5454545454545454,0.5909090909090909,0.36363636363636365,0.13636363636363635,0.09090909090909091,0.4090909090909091,0.09090909090909091,0.45454545454545453,2.0454545454545454,0.5454545454545454,0.9090909090909091
Chris Singleton,chris singleton,2011,18.0,2012,0,66,21.727272727272727,4.636363636363637,3.5303030303030303,0.7424242424242424,1.0606060606060606,0.45454545454545453,0.5757575757575758,0.6666666666666666,1.7575757575757576,4.7272727272727275,0.45454545454545453,0.6666666666666666
Eric Bledsoe,eric bledsoe,2010,18.0,2011,0,80,22.65,6.7375,2.775,3.5625,1.125,0.3125,2.4125,0.4,2.55,6.0,1.2375,1.6625
Terrence Jones,terrence jones,2012,18.0,2013,0,19,14.473684210526315,5.473684210526316,3.4210526315789473,0.7894736842105263,0.631578947368421,1.0,0.6842105263157895,0.2631578947368421,2.263157894736842,4.947368421052632,0.6842105263157895,0.8947368421052632
Shane Larkin,shane larkin,2013,18.0,2014,0,46,10.695652173913043,2.869565217391304,0.9130434782608695,1.5434782608695652,0.5652173913043478,0.021739130434782608,0.8478260869565217,0.2608695652173913,1.1304347826086956,2.9782608695652173,0.34782608695652173,0.5434782608695652
Sam Dekker,sam dekker,2015,18.0,2016,0,2,3.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyler Ennis,tyler ennis,2014,18.0,2015,0,33,12.515151515151516,3.6666666666666665,1.0606060606060606,2.212121212121212,0.5454545454545454,0.15151515151515152,1.2727272727272727,0.36363636363636365,1.5757575757575757,4.363636363636363,0.15151515151515152,0.21212121212121213
Henry Ellenson,henry ellenson,2016,18.0,2017,0,19,7.631578947368421,3.1578947368421053,2.1578947368421053,0.3684210526315789,0.05263157894736842,0.05263157894736842,0.7368421052631579,0.5263157894736842,1.2105263157894737,3.3684210526315788,0.21052631578947367,0.42105263157894735
TJ Leaf,tj leaf,2017,18.0,2018,0,53,8.60377358490566,2.943396226415094,1.5471698113207548,0.16981132075471697,0.09433962264150944,0.07547169811320754,0.18867924528301888,0.33962264150943394,1.2075471698113207,2.5660377358490565,0.18867924528301888,0.3018867924528302
Lonnie Walker IV,lonnie walker,2018,18.0,2019,0,16,7.375,2.8125,1.0625,0.5625,0.4375,0.1875,0.25,0.3125,1.0,2.875,0.5,0.625
Jaime Jaquez Jr.,jaime jaquez,2023,18.0,2024,0,75,28.14666666666667,11.853333333333333,3.8,2.6,1.0266666666666666,0.26666666666666666,1.4666666666666666,0.8666666666666667,4.546666666666667,9.293333333333333,1.8933333333333333,2.3333333333333335
Tre Mann,tre mann,2021,18.0,2022,0,60,22.766666666666666,10.416666666666666,2.85,1.5166666666666666,0.7833333333333333,0.2,1.1833333333333333,1.6333333333333333,3.85,9.8,1.0833333333333333,1.3666666666666667
Josh Green,josh green,2020,18.0,2021,0,37,11.91891891891892,2.6486486486486487,2.054054054054054,0.7567567567567568,0.43243243243243246,0.08108108108108109,0.4594594594594595,0.10810810810810811,1.1081081081081081,2.4864864864864864,0.32432432432432434,0.5675675675675675
Tristan da Silva,tristan da silva,2024,18.0,2025,0,74,22.04054054054054,7.202702702702703,3.310810810810811,1.527027027027027,0.44594594594594594,0.24324324324324326,0.7567567567567568,1.0810810810810811,2.689189189189189,6.527027027027027,0.7432432432432432,0.8513513513513513
Dalen Terry,dalen terry,2022,18.0,2023,0,37,5.837837837837838,2.2972972972972974,1.0,0.5945945945945946,0.2972972972972973,0.13513513513513514,0.21621621621621623,0.1891891891891892,0.8648648648648649,1.945945945945946,0.3783783783783784,0.5675675675675675
Walter Clayton Jr.,walter clayton,2025,18.0,2026,0,69,20.44927536231884,7.797101449275362,2.0144927536231885,4.043478260869565,0.6376811594202898,0.2753623188405797,1.681159420289855,1.0869565217391304,2.5652173913043477,6.681159420289855,1.5797101449275361,1.7536231884057971
Andrew Nicholson,andrew nicholson,2012,19.0,2013,0,75,16.733333333333334,7.826666666666667,3.44,0.5866666666666667,0.32,0.4266666666666667,1.0533333333333332,0.0,3.4133333333333336,6.48,1.0,1.2533333333333334
Avery Bradley,avery bradley,2010,19.0,2011,0,27,5.962962962962963,1.9259259259259258,0.6296296296296297,0.4444444444444444,0.3333333333333333,0.0,0.5925925925925926,0.0,0.8518518518518519,2.4814814814814814,0.2222222222222222,0.4444444444444444
Tobias Harris,tobias harris,2011,19.0,2012,0,41,11.804878048780488,5.073170731707317,2.4634146341463414,0.5365853658536586,0.3170731707317073,0.17073170731707318,0.7560975609756098,0.14634146341463414,1.9268292682926829,4.121951219512195,1.0731707317073171,1.3170731707317074
